,season,player_id,faceOffWins
4310,20052006,8470199,0
4311,20052006,8470201,0
4312,20052006,8470207,38
4313,20052006,8470222,0
4314,20052006,8470223,59
4315,20052006,8470230,1
4316,20052006,8470244,38
4317,20052006,8470248,3
4318,20052006,8470257,7
4319,20052006,8470265,0
4320,20052006,8470268,0
4321,20052006,8470273,0
4322,20052006,8470274,23
4323,20052006,8470280,0
4324,20052006,8470281,0
4325,20052006,8470282,29
4326,20052006,8470289,162
4327,20052006,8470295,2
4328,20052006,8470299,202
4329,20052006,8470305,0
4330,20052006,8470309,0
4331,20052006,8470321,0
4332,20052006,8470324,0
4333,20052006,8470329,0
4334,20052006,8470330,2
4335,20052006,8470336,0
4336,20052006,8470346,0
4337,20052006,8470358,9
4338,20052006,8470366,5
4339,20052006,8470373,1
4340,20052006,8470418,0
4341,20052006,8470543,7
4342,20052006,8470549,0
4343,20052006,8470564,0
4344,20052006,8470574,2
4345,20052006,8470575,0
4346,20052006,8470578,0
4347,20052006,8470580,5
4348,20052006,8470595,557
4349,20052006,8470596,11
4350,20052006,8470597,2
4351,20052006,8470598,5
4352,20052006,8470599,0
4353,20052006,8470600,0
4354,20052006,8470601,0
4355,20052006,8470602,0
4356,20052006,8470603,0
4357,20052006,8470604,329
4358,20052006,8470606,10
4359,20052006,8470607,0
4360,20052006,8470608,9
4361,20052006,8470609,5
4362,20052006,8470610,69
4363,20052006,8470611,1
4364,20052006,8470612,235
4365,20052006,8470613,6
4366,20052006,8470614,0
4367,20052006,8470615,31
4368,20052006,8470616,454
4369,20052006,8470617,418
4370,20052006,8470618,0
4371,20052006,8470620,1
4372,20052006,8470621,3
4373,20052006,8470622,3
4374,20052006,8470624,0
4375,20052006,8470629,1
4376,20052006,8470630,0
4377,20052006,8470637,0
4378,20052006,8470638,791
4379,20052006,8470639,132
4380,20052006,8470640,0
4381,20052006,8470642,0
4382,20052006,8470651,31
4383,20052006,8470652,0
4384,20052006,8470654,1
4385,20052006,8470656,0
4386,20052006,8470659,0
4387,20052006,8470661,0
4388,20052006,8470674,0
4389,20052006,8470678,0
4390,20052006,8470680,4
4391,20052006,8470724,0
4392,20052006,8470740,3
4393,20052006,8470755,125
4394,20052006,8470774,0
4395,20052006,8470784,0
4396,20052006,8470803,39
4397,20052006,8470804,0
4398,20052006,8470809,0
4399,20052006,8470834,0
4400,20052006,8470850,1
4401,20052006,8470876,6
4402,20052006,8470882,24
4403,20052006,8470905,1
4404,20052006,8470966,0
4405,20052006,8470996,0
4406,20052006,8471187,0
4407,20052006,8471188,0
4408,20052006,8471200,0
4409,20052006,8471206,0
4410,20052006,8471208,0
4411,20052006,8471214,2
4412,20052006,8471216,0
4413,20052006,8471217,0
4414,20052006,8471220,3
4415,20052006,8471221,1
4416,20052006,8471229,40
4417,20052006,8471234,0
4418,20052006,8471236,0
4419,20052006,8471242,0
4420,20052006,8471309,71
4421,20052006,8471360,0
4422,20052006,8471372,17
4423,20052006,8471504,4
4424,20052006,8471524,29
4425,20052006,8471628,8
4426,20052006,8471675,534
4427,20052006,8471680,26
4428,20052006,8472361,1
4429,20062007,8445550,1
4430,20062007,8445575,0
4431,20062007,8445735,1213
4432,20062007,8445739,0
4433,20062007,8446053,0
4434,20062007,8446485,712
4435,20062007,8446788,356
4436,20062007,8447091,11
4437,20062007,8447958,820
4438,20062007,8448208,1
4439,20062007,8448622,0
4440,20062007,8448825,107
4441,20062007,8449545,16
4442,20062007,8449645,479
4443,20062007,8449807,266
4444,20062007,8449893,111
4445,20062007,8449895,125
4446,20062007,8449924,0
4447,20062007,8450725,12
4448,20062007,8450817,24
4449,20062007,8450824,0
4450,20062007,8450900,19
4451,20062007,8450978,306
4452,20062007,8451101,726
4453,20062007,8451224,0
4454,20062007,8451302,135
4455,20062007,8451359,1004
4456,20062007,8451774,988
4457,20062007,8451972,84
4458,20062007,8451991,20
4459,20062007,8452285,371
4460,20062007,8452371,0
4461,20062007,8455429,6
4462,20062007,8455521,357
4463,20062007,8455805,2
4464,20062007,8455919,636
4465,20062007,8456100,142
4466,20062007,8456106,107
4467,20062007,8456283,0
4468,20062007,8456430,104
4469,20062007,8456464,6
4470,20062007,8456531,0
4471,20062007,8456547,0
4472,20062007,8456588,0
4473,20062007,8456595,0
4474,20062007,8456850,0
4475,20062007,8456852,0
4476,20062007,8456887,153
4477,20062007,8456966,401
4478,20062007,8457063,0
4479,20062007,8457261,0
4480,20062007,8457384,0
4481,20062007,8457403,0
4482,20062007,8457421,0
4483,20062007,8457921,68
4484,20062007,8457981,178
4485,20062007,8458031,21
4486,20062007,8458069,611
4487,20062007,8458172,0
4488,20062007,8458192,225
4489,20062007,8458229,519
4490,20062007,8458361,489
4491,20062007,8458468,0
4492,20062007,8458494,1
4493,20062007,8458515,130
4494,20062007,8458517,1
4495,20062007,8458519,0
4496,20062007,8458520,478
4497,20062007,8458522,0
4498,20062007,8458524,180
4499,20062007,8458525,134
4500,20062007,8458527,0
4501,20062007,8458529,75
4502,20062007,8458530,3
4503,20062007,8458532,10
4504,20062007,8458534,3
4505,20062007,8458536,299
4506,20062007,8458537,2
4507,20062007,8458541,0
4508,20062007,8458543,0
4509,20062007,8458544,0
4510,20062007,8458554,498
4511,20062007,8458561,506
4512,20062007,8458573,501
4513,20062007,8458590,23
4514,20062007,8458595,1
4515,20062007,8458637,0
4516,20062007,8458938,0
4517,20062007,8458939,242
4518,20062007,8458940,0
4519,20062007,8458942,0
4520,20062007,8458943,2
4521,20062007,8458951,0
4522,20062007,8458954,0
4523,20062007,8458955,86
4524,20062007,8458976,307
4525,20062007,8458978,126
4526,20062007,8458982,5
4527,20062007,8458984,1
4528,20062007,8459001,4
4529,20062007,8459004,0
4530,20062007,8459008,0
4531,20062007,8459019,0
4532,20062007,8459024,5
4533,20062007,8459053,0
4534,20062007,8459064,403
4535,20062007,8459094,182
4536,20062007,8459122,407
4537,20062007,8459156,43
4538,20062007,8459181,0
4539,20062007,8459246,2
4540,20062007,8459284,446
4541,20062007,8459424,1
4542,20062007,8459425,293
4543,20062007,8459426,0
4544,20062007,8459427,31
4545,20062007,8459428,180
4546,20062007,8459429,579
4547,20062007,8459433,0
4548,20062007,8459442,798
4549,20062007,8459443,1
4550,20062007,8459444,1
4551,20062007,8459446,141
4552,20062007,8459450,18
4553,20062007,8459454,1
4554,20062007,8459455,102
4555,20062007,8459457,8
4556,20062007,8459458,0
4557,20062007,8459461,615
4558,20062007,8459462,0
4559,20062007,8459469,1
4560,20062007,8459479,11
4561,20062007,8459484,0
4562,20062007,8459492,65
4563,20062007,8459493,0
4564,20062007,8459514,248
4565,20062007,8459521,65
4566,20062007,8459527,242
4567,20062007,8459534,91
4568,20062007,8459538,0
4569,20062007,8459547,40
4570,20062007,8459558,0
4571,20062007,8459571,129
4572,20062007,8459574,6
4573,20062007,8459587,351
4574,20062007,8459596,5
4575,20062007,8459615,0
4576,20062007,8459628,0
4577,20062007,8459636,0
4578,20062007,8459640,19
4579,20062007,8459648,245
4580,20062007,8459670,0
4581,20062007,8459687,361
4582,20062007,8460105,597
4583,20062007,8460254,0
4584,20062007,8460465,222
4585,20062007,8460492,0
4586,20062007,8460493,0
4587,20062007,8460495,144
4588,20062007,8460496,32
4589,20062007,8460500,0
4590,20062007,8460501,8
4591,20062007,8460502,0
4592,20062007,8460503,0
4593,20062007,8460504,10
4594,20062007,8460507,421
4595,20062007,8460517,0
4596,20062007,8460521,0
4597,20062007,8460527,291
4598,20062007,8460533,202
4599,20062007,8460534,453
4600,20062007,8460540,0
4601,20062007,8460541,85
4602,20062007,8460542,7
4603,20062007,8460555,0
4604,20062007,8460556,236
4605,20062007,8460561,2
4606,20062007,8460562,948
4607,20062007,8460567,60
4608,20062007,8460577,49
4609,20062007,8460580,0
4610,20062007,8460595,0
4611,20062007,8460620,0
4612,20062007,8460621,15
4613,20062007,8460626,0
4614,20062007,8460639,0
4615,20062007,8460661,0
4616,20062007,8460719,15
4617,20062007,8460720,1
4618,20062007,8460735,1
4619,20062007,8460743,0
4620,20062007,8460770,0
4621,20062007,8462032,0
4622,20062007,8462033,0
4623,20062007,8462035,91
4624,20062007,8462036,538
4625,20062007,8462038,68
4626,20062007,8462040,0
4627,20062007,8462041,10
4628,20062007,8462042,215
4629,20062007,8462045,0
4630,20062007,8462050,0
4631,20062007,8462060,5
4632,20062007,8462061,191
4633,20062007,8462062,1
4634,20062007,8462077,57
4635,20062007,8462082,32
4636,20062007,8462093,2
4637,20062007,8462094,4
4638,20062007,8462105,42
4639,20062007,8462114,13
4640,20062007,8462115,0
4641,20062007,8462118,712
4642,20062007,8462129,89
4643,20062007,8462149,14
4644,20062007,8462176,1
4645,20062007,8462177,0
4646,20062007,8462185,3
4647,20062007,8462196,0
4648,20062007,8462197,141
4649,20062007,8462209,13
4650,20062007,8462225,0
4651,20062007,8462258,0
4652,20062007,8462419,0
4653,20062007,8462535,0
4654,20062007,8462823,178
4655,20062007,8463638,0
4656,20062007,8464956,0
4657,20062007,8464957,1
4658,20062007,8464959,0
4659,20062007,8464960,11
4660,20062007,8464962,0
4661,20062007,8464966,1
4662,20062007,8464967,418
4663,20062007,8464968,25
4664,20062007,8464975,540
4665,20062007,8464977,572
4666,20062007,8464979,8
4667,20062007,8464981,0
4668,20062007,8464983,0
4669,20062007,8464984,108
4670,20062007,8464989,619
4671,20062007,8464994,79
4672,20062007,8464998,51
4673,20062007,8465005,0
4674,20062007,8465009,0
4675,20062007,8465012,0
4676,20062007,8465016,0
4677,20062007,8465024,2
4678,20062007,8465025,6
4679,20062007,8465026,4
4680,20062007,8465028,1
4681,20062007,8465041,85
4682,20062007,8465042,0
4683,20062007,8465050,640
4684,20062007,8465058,0
4685,20062007,8465059,9
4686,20062007,8465113,91
4687,20062007,8465122,1
4688,20062007,8465166,11
4689,20062007,8465168,1
4690,20062007,8465170,8
4691,20062007,8465175,85
4692,20062007,8465180,2
4693,20062007,8465185,0
4694,20062007,8465189,101
4695,20062007,8465192,802
4696,20062007,8465200,0
4697,20062007,8465202,0
4698,20062007,8465207,0
4699,20062007,8465210,0
4700,20062007,8465220,13
4701,20062007,8465250,0
4702,20062007,8465253,38
4703,20062007,8465914,0
4704,20062007,8465951,9
4705,20062007,8465968,207
4706,20062007,8465978,2
4707,20062007,8465992,0
4708,20062007,8466035,2
4709,20062007,8466109,12
4710,20062007,8466110,426
4711,20062007,8466138,778
4712,20062007,8466139,350
4713,20062007,8466140,476
4714,20062007,8466142,0
4715,20062007,8466144,0
4716,20062007,8466145,0
4717,20062007,8466146,0
4718,20062007,8466147,87
4719,20062007,8466148,4
4720,20062007,8466149,210
4721,20062007,8466153,72
4722,20062007,8466158,0
4723,20062007,8466160,20
4724,20062007,8466162,1
4725,20062007,8466174,1
4726,20062007,8466181,4
4727,20062007,8466182,0
4728,20062007,8466197,0
4729,20062007,8466200,1
4730,20062007,8466202,2
4731,20062007,8466203,0
4732,20062007,8466210,0
4733,20062007,8466215,0
4734,20062007,8466216,60
4735,20062007,8466251,14
4736,20062007,8466260,4
4737,20062007,8466266,321
4738,20062007,8466285,0
4739,20062007,8466292,0
4740,20062007,8466300,189
4741,20062007,8466304,14
4742,20062007,8466316,1
4743,20062007,8466333,1
4744,20062007,8466343,47
4745,20062007,8466353,0
4746,20062007,8466357,221
4747,20062007,8466371,680
4748,20062007,8466378,7
4749,20062007,8466381,0
4750,20062007,8466392,517
4751,20062007,8466393,41
4752,20062007,8466394,14
4753,20062007,8466398,18
4754,20062007,8466399,207
4755,20062007,8466421,8
4756,20062007,8467055,105
4757,20062007,8467096,0
4758,20062007,8467304,0
4759,20062007,8467323,267
4760,20062007,8467329,770
4761,20062007,8467330,502
4762,20062007,8467331,0
4763,20062007,8467332,0
4764,20062007,8467333,4
4765,20062007,8467334,621
4766,20062007,8467335,52
4767,20062007,8467336,15
4768,20062007,8467338,6
4769,20062007,8467343,0
4770,20062007,8467344,0
4771,20062007,8467346,21
4772,20062007,8467348,0
4773,20062007,8467350,0
4774,20062007,8467351,628
4775,20062007,8467352,0
4776,20062007,8467353,12
4777,20062007,8467354,1
4778,20062007,8467355,0
4779,20062007,8467356,0
4780,20062007,8467357,10
4781,20062007,8467361,620
4782,20062007,8467365,0
4783,20062007,8467369,0
4784,20062007,8467370,620
4785,20062007,8467371,316
4786,20062007,8467378,0
4787,20062007,8467383,0
4788,20062007,8467386,483
4789,20062007,8467387,0
4790,20062007,8467389,812
4791,20062007,8467393,3
4792,20062007,8467396,11
4793,20062007,8467397,5
4794,20062007,8467400,0
4795,20062007,8467407,12
4796,20062007,8467408,0
4797,20062007,8467412,1
4798,20062007,8467416,303
4799,20062007,8467422,0
4800,20062007,8467423,720
4801,20062007,8467428,0
4802,20062007,8467439,0
4803,20062007,8467444,0
4804,20062007,8467452,0
4805,20062007,8467463,2
4806,20062007,8467466,6
4807,20062007,8467469,0
4808,20062007,8467478,0
4809,20062007,8467483,185
4810,20062007,8467488,2
4811,20062007,8467493,5
4812,20062007,8467496,0
4813,20062007,8467502,17
4814,20062007,8467514,475
4815,20062007,8467516,436
4816,20062007,8467519,0
4817,20062007,8467540,0
4818,20062007,8467543,103
4819,20062007,8467545,12
4820,20062007,8467564,0
4821,20062007,8467565,295
4822,20062007,8467580,0
4823,20062007,8467831,588
4824,20062007,8467844,67
4825,20062007,8467856,0
4826,20062007,8467857,128
4827,20062007,8467875,10
4828,20062007,8467876,641
4829,20062007,8467878,7
4830,20062007,8467880,355
4831,20062007,8467881,0
4832,20062007,8467882,324
4833,20062007,8467883,1
4834,20062007,8467884,4
4835,20062007,8467889,0
4836,20062007,8467890,0
4837,20062007,8467896,0
4838,20062007,8467899,4
4839,20062007,8467905,0
4840,20062007,8467909,0
4841,20062007,8467914,0
4842,20062007,8467915,0
4843,20062007,8467917,0
4844,20062007,8467918,0
4845,20062007,8467925,35
4846,20062007,8467927,0
4847,20062007,8467928,0
4848,20062007,8467937,568
4849,20062007,8467943,3
4850,20062007,8467949,0
4851,20062007,8467951,0
4852,20062007,8467956,0
4853,20062007,8467962,0
4854,20062007,8467964,224
4855,20062007,8467966,9
4856,20062007,8467967,281
4857,20062007,8467969,9
4858,20062007,8467974,2
4859,20062007,8467977,1
4860,20062007,8467988,48
4861,20062007,8468001,9
4862,20062007,8468028,0
4863,20062007,8468035,0
4864,20062007,8468036,0
4865,20062007,8468064,19
4866,20062007,8468083,466
4867,20062007,8468085,4
4868,20062007,8468086,1
4869,20062007,8468090,0
4870,20062007,8468095,0
4871,20062007,8468101,1
4872,20062007,8468103,5
4873,20062007,8468113,0
4874,20062007,8468114,0
4875,20062007,8468118,79
4876,20062007,8468121,2
4877,20062007,8468123,17
4878,20062007,8468161,3
4879,20062007,8468162,237
4880,20062007,8468172,2
4881,20062007,8468184,0
4882,20062007,8468208,0
4883,20062007,8468213,0
4884,20062007,8468224,143
4885,20062007,8468252,0
4886,20062007,8468309,4
4887,20062007,8468427,0
4888,20062007,8468432,281
4889,20062007,8468434,503
4890,20062007,8468443,10
4891,20062007,8468463,0
4892,20062007,8468466,18
4893,20062007,8468478,2
4894,20062007,8468482,23
4895,20062007,8468483,0
4896,20062007,8468484,0
4897,20062007,8468485,22
4898,20062007,8468486,63
4899,20062007,8468487,0
4900,20062007,8468488,3
4901,20062007,8468493,1
4902,20062007,8468496,3
4903,20062007,8468497,0
4904,20062007,8468498,0
4905,20062007,8468500,7
4906,20062007,8468501,0
4907,20062007,8468502,0
4908,20062007,8468503,6
4909,20062007,8468504,151
4910,20062007,8468505,23
4911,20062007,8468506,382
4912,20062007,8468508,9
4913,20062007,8468509,0
4914,20062007,8468510,25
4915,20062007,8468513,0
4916,20062007,8468515,1
4917,20062007,8468517,67
4918,20062007,8468518,2
4919,20062007,8468520,1
4920,20062007,8468523,7
4921,20062007,8468526,501
4922,20062007,8468529,8
4923,20062007,8468534,0
4924,20062007,8468535,442
4925,20062007,8468536,0
4926,20062007,8468542,0
4927,20062007,8468544,0
4928,20062007,8468548,57
4929,20062007,8468560,0
4930,20062007,8468566,6
4931,20062007,8468568,0
4932,20062007,8468575,391
4933,20062007,8468577,0
4934,20062007,8468598,2
4935,20062007,8468604,3
4936,20062007,8468613,0
4937,20062007,8468626,0
4938,20062007,8468635,3
4939,20062007,8468636,0
4940,20062007,8468639,0
4941,20062007,8468650,0
4942,20062007,8468660,0
4943,20062007,8468695,474
4944,20062007,8468700,204
4945,20062007,8468704,2
4946,20062007,8468714,27
4947,20062007,8468732,2
4948,20062007,8468750,0
4949,20062007,8468778,0
4950,20062007,8468786,0
4951,20062007,8468789,87
4952,20062007,8468868,4
4953,20062007,8468927,0
4954,20062007,8469044,0
4955,20062007,8469120,0
4956,20062007,8469132,0
4957,20062007,8469143,0
4958,20062007,8469442,0
4959,20062007,8469454,26
4960,20062007,8469455,668
4961,20062007,8469456,472
4962,20062007,8469457,543
4963,20062007,8469458,10
4964,20062007,8469459,593
4965,20062007,8469460,0
4966,20062007,8469462,148
4967,20062007,8469464,2
4968,20062007,8469465,0
4969,20062007,8469466,3
4970,20062007,8469467,9
4971,20062007,8469469,238
4972,20062007,8469470,0
4973,20062007,8469472,0
4974,20062007,8469473,364
4975,20062007,8469474,2
4976,20062007,8469475,247
4977,20062007,8469476,0
4978,20062007,8469477,0
4979,20062007,8469478,0
4980,20062007,8469480,0
4981,20062007,8469483,28
4982,20062007,8469485,548
4983,20062007,8469488,0
4984,20062007,8469489,0
4985,20062007,8469490,0
4986,20062007,8469492,0
4987,20062007,8469499,0
4988,20062007,8469500,163
4989,20062007,8469501,2
4990,20062007,8469505,0
4991,20062007,8469506,6
4992,20062007,8469508,442
4993,20062007,8469509,0
4994,20062007,8469510,0
4995,20062007,8469515,0
4996,20062007,8469516,0
4997,20062007,8469521,560
4998,20062007,8469528,45
4999,20062007,8469531,0
5000,20062007,8469534,0
5001,20062007,8469535,0
5002,20062007,8469542,7
5003,20062007,8469544,469
5004,20062007,8469546,1
5005,20062007,8469547,4
5006,20062007,8469555,0
5007,20062007,8469557,0
5008,20062007,8469561,0
5009,20062007,8469575,0
5010,20062007,8469581,164
5011,20062007,8469584,54
5012,20062007,8469587,6
5013,20062007,8469591,1
5014,20062007,8469593,0
5015,20062007,8469598,0
5016,20062007,8469619,0
5017,20062007,8469622,3
5018,20062007,8469623,0
5019,20062007,8469626,0
5020,20062007,8469638,145
5021,20062007,8469639,292
5022,20062007,8469647,0
5023,20062007,8469664,4
5024,20062007,8469665,0
5025,20062007,8469666,1
5026,20062007,8469668,0
5027,20062007,8469670,1
5028,20062007,8469681,34
5029,20062007,8469684,0
5030,20062007,8469689,0
5031,20062007,8469696,271
5032,20062007,8469707,1
5033,20062007,8469714,0
5034,20062007,8469720,3
5035,20062007,8469759,351
5036,20062007,8469760,1
5037,20062007,8469765,0
5038,20062007,8469770,0
5039,20062007,8469779,19
5040,20062007,8469786,2
5041,20062007,8469795,4
5042,20062007,8469805,0
5043,20062007,8469812,15
5044,20062007,8469820,14
5045,20062007,8469844,0
5046,20062007,8469847,0
5047,20062007,8469919,0
5048,20062007,8469992,0
5049,20062007,8469997,44
5050,20062007,8470004,1
5051,20062007,8470005,7
5052,20062007,8470018,23
5053,20062007,8470039,5
5054,20062007,8470041,61
5055,20062007,8470047,149
5056,20062007,8470054,0
5057,20062007,8470061,0
5058,20062007,8470063,3
5059,20062007,8470064,0
5060,20062007,8470065,44
5061,20062007,8470072,35
5062,20062007,8470076,1
5063,20062007,8470085,0
5064,20062007,8470088,0
5065,20062007,8470104,0
5066,20062007,8470105,8
5067,20062007,8470110,0
5068,20062007,8470113,9
5069,20062007,8470120,12
5070,20062007,8470121,0
5071,20062007,8470123,1
5072,20062007,8470134,76
5073,20062007,8470137,0
5074,20062007,8470144,24
5075,20062007,8470151,0
5076,20062007,8470152,0
5077,20062007,8470153,6
5078,20062007,8470159,632
5079,20062007,8470162,454
5080,20062007,8470165,0
5081,20062007,8470169,266
5082,20062007,8470170,0
5083,20062007,8470171,401
5084,20062007,8470185,0
5085,20062007,8470192,1
5086,20062007,8470199,0
5087,20062007,8470201,6
5088,20062007,8470207,5
5089,20062007,8470222,0
5090,20062007,8470223,23
5091,20062007,8470230,2
5092,20062007,8470232,9
5093,20062007,8470244,3
5094,20062007,8470257,15
5095,20062007,8470265,0
5096,20062007,8470267,5
5097,20062007,8470273,0
5098,20062007,8470274,18
5099,20062007,8470280,1
5100,20062007,8470281,0
5101,20062007,8470282,57
5102,20062007,8470283,42
5103,20062007,8470289,203
5104,20062007,8470294,1
5105,20062007,8470299,135
5106,20062007,8470305,0
5107,20062007,8470309,1
5108,20062007,8470310,0
5109,20062007,8470317,0
5110,20062007,8470321,9
5111,20062007,8470324,0
5112,20062007,8470329,0
5113,20062007,8470330,0
5114,20062007,8470335,0
5115,20062007,8470336,1
5116,20062007,8470343,0
5117,20062007,8470346,0
5118,20062007,8470358,7
5119,20062007,8470366,62
5120,20062007,8470373,20
5121,20062007,8470375,42
5122,20062007,8470543,4
5123,20062007,8470549,3
5124,20062007,8470564,0
5125,20062007,8470575,0
5126,20062007,8470578,0
5127,20062007,8470580,1
5128,20062007,8470595,559
5129,20062007,8470596,15
5130,20062007,8470597,4
5131,20062007,8470598,11
5132,20062007,8470599,2
5133,20062007,8470600,0
5134,20062007,8470601,0
5135,20062007,8470602,0
5136,20062007,8470603,0
5137,20062007,8470604,482
5138,20062007,8470606,38
5139,20062007,8470607,1
5140,20062007,8470608,1
5141,20062007,8470609,5
5142,20062007,8470610,23
5143,20062007,8470611,1
5144,20062007,8470612,439
5145,20062007,8470613,1
5146,20062007,8470614,0
5147,20062007,8470615,171
5148,20062007,8470616,318
5149,20062007,8470617,467
5150,20062007,8470618,0
5151,20062007,8470620,0
5152,20062007,8470621,9
5153,20062007,8470622,1
5154,20062007,8470623,0
5155,20062007,8470624,0
5156,20062007,8470626,4
5157,20062007,8470629,0
5158,20062007,8470630,0
5159,20062007,8470631,55
5160,20062007,8470636,16
5161,20062007,8470637,0
5162,20062007,8470638,798
5163,20062007,8470639,146
5164,20062007,8470640,0
5165,20062007,8470642,0
5166,20062007,8470649,59
5167,20062007,8470651,0
5168,20062007,8470654,192
5169,20062007,8470655,12
5170,20062007,8470656,0
5171,20062007,8470661,0
5172,20062007,8470662,0
5173,20062007,8470666,0
5174,20062007,8470667,23
5175,20062007,8470674,0
5176,20062007,8470678,0
5177,20062007,8470680,121
5178,20062007,8470687,3
5179,20062007,8470698,0
5180,20062007,8470699,0
5181,20062007,8470724,0
5182,20062007,8470740,1
5183,20062007,8470741,0
5184,20062007,8470743,0
5185,20062007,8470755,146
5186,20062007,8470760,0
5187,20062007,8470774,0
5188,20062007,8470775,4
5189,20062007,8470794,184
5190,20062007,8470803,25
5191,20062007,8470804,0
5192,20062007,8470809,0
5193,20062007,8470834,0
5194,20062007,8470839,0
5195,20062007,8470843,0
5196,20062007,8470876,4
5197,20062007,8470882,95
5198,20062007,8470899,0
5199,20062007,8470905,0
5200,20062007,8470920,0
5201,20062007,8470935,0
5202,20062007,8470966,0
5203,20062007,8470970,45
5204,20062007,8470996,0
5205,20062007,8471185,0
5206,20062007,8471187,0
5207,20062007,8471188,0
5208,20062007,8471206,0
5209,20062007,8471208,27
5210,20062007,8471214,8
5211,20062007,8471215,315
5212,20062007,8471216,0
5213,20062007,8471217,0
5214,20062007,8471220,7
5215,20062007,8471221,0
5216,20062007,8471222,0
5217,20062007,8471224,0
5218,20062007,8471226,6
5219,20062007,8471228,0
5220,20062007,8471233,424
5221,20062007,8471234,3
5222,20062007,8471236,0
5223,20062007,8471238,6
5224,20062007,8471240,0
5225,20062007,8471242,0
5226,20062007,8471245,4
5227,20062007,8471254,0
5228,20062007,8471256,0
5229,20062007,8471260,0
5230,20062007,8471263,2
5231,20062007,8471266,4
5232,20062007,8471269,0
5233,20062007,8471273,12
5234,20062007,8471276,4
5235,20062007,8471283,0
5236,20062007,8471284,0
5237,20062007,8471303,0
5238,20062007,8471309,18
5239,20062007,8471310,8
5240,20062007,8471339,2
5241,20062007,8471358,0
5242,20062007,8471360,0
5243,20062007,8471362,13
5244,20062007,8471372,10
5245,20062007,8471388,0
5246,20062007,8471392,0
5247,20062007,8471419,0
5248,20062007,8471426,0
5249,20062007,8471452,0
5250,20062007,8471504,2
5251,20062007,8471514,22
5252,20062007,8471628,4
5253,20062007,8471634,13
5254,20062007,8471663,0
5255,20062007,8471669,594
5256,20062007,8471670,2
5257,20062007,8471675,839
5258,20062007,8471677,0
5259,20062007,8471678,0
5260,20062007,8471680,123
5261,20062007,8471684,0
5262,20062007,8471685,555
5263,20062007,8471692,0
5264,20062007,8471696,0
5265,20062007,8471709,0
5266,20062007,8471713,0
5267,20062007,8471724,0
5268,20062007,8471735,0
5269,20062007,8471748,0
5270,20062007,8471765,0
5271,20062007,8471767,27
5272,20062007,8471879,0
5273,20062007,8471911,0
5274,20062007,8471958,0
5275,20062007,8472355,40
5276,20062007,8472361,0
5277,20062007,8472368,1
5278,20062007,8472375,0
5279,20062007,8472382,0
5280,20062007,8472394,0
5281,20062007,8472418,27
5282,20062007,8473533,142
5283,20062007,8473548,152
5284,20062007,8473644,11
5285,20062007,8473921,0
5286,20062007,8473923,0
5287,20072008,8445550,4
5288,20072008,8445735,851
5289,20072008,8445739,0
5290,20072008,8446053,0
5291,20072008,8446485,553
5292,20072008,8446788,562
5293,20072008,8447091,11
5294,20072008,8447958,877
5295,20072008,8448208,1
5296,20072008,8448825,158
5297,20072008,8449645,563
5298,20072008,8449895,181
5299,20072008,8449924,0
5300,20072008,8450725,27
5301,20072008,8450824,0
5302,20072008,8450900,5
5303,20072008,8450978,83
5304,20072008,8451101,296
5305,20072008,8451224,0
5306,20072008,8451302,6
5307,20072008,8451359,578
5308,20072008,8451774,945
5309,20072008,8451972,18
5310,20072008,8452285,62
5311,20072008,8452371,0
5312,20072008,8455521,343
5313,20072008,8455805,0
5314,20072008,8455919,726
5315,20072008,8456100,240
5316,20072008,8456106,29
5317,20072008,8456283,0
5318,20072008,8456464,12
5319,20072008,8456531,0
5320,20072008,8456547,0
5321,20072008,8456595,0
5322,20072008,8456850,0
5323,20072008,8456852,2
5324,20072008,8456887,31
5325,20072008,8456966,593
5326,20072008,8457063,0
5327,20072008,8457261,0
5328,20072008,8457384,0
5329,20072008,8457403,0
5330,20072008,8457921,12
5331,20072008,8457981,34
5332,20072008,8458031,2
5333,20072008,8458069,382
5334,20072008,8458172,0
5335,20072008,8458229,552
5336,20072008,8458361,290
5337,20072008,8458494,0
5338,20072008,8458517,0
5339,20072008,8458519,0
5340,20072008,8458520,4
5341,20072008,8458524,9
5342,20072008,8458525,67
5343,20072008,8458527,0
5344,20072008,8458529,32
5345,20072008,8458530,0
5346,20072008,8458532,6
5347,20072008,8458534,7
5348,20072008,8458536,112
5349,20072008,8458537,3
5350,20072008,8458541,1
5351,20072008,8458543,1
5352,20072008,8458544,0
5353,20072008,8458554,329
5354,20072008,8458561,294
5355,20072008,8458573,263
5356,20072008,8458590,10
5357,20072008,8458595,0
5358,20072008,8458637,2
5359,20072008,8458938,0
5360,20072008,8458943,7
5361,20072008,8458951,0
5362,20072008,8458954,1
5363,20072008,8458955,7
5364,20072008,8458976,571
5365,20072008,8458978,88
5366,20072008,8458982,0
5367,20072008,8458984,0
5368,20072008,8459001,3
5369,20072008,8459004,0
5370,20072008,8459024,1
5371,20072008,8459053,0
5372,20072008,8459064,380
5373,20072008,8459094,64
5374,20072008,8459122,190
5375,20072008,8459246,0
5376,20072008,8459424,4
5377,20072008,8459425,337
5378,20072008,8459426,0
5379,20072008,8459427,23
5380,20072008,8459428,203
5381,20072008,8459429,614
5382,20072008,8459433,0
5383,20072008,8459442,701
5384,20072008,8459443,0
